label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87
4.0,0.0,0.0,0.0,-20.635833740234375,-15.5496826171875,-0.019133763387799263,-30.743896484375,-41.25726318359375,-0.0320141427218914,-17.93536376953125,-63.150970458984375,-0.046179525554180145,-2.570587158203125,-77.42288208007812,-0.058947931975126266,-25.015960693359375,-86.98812866210938,-0.01935146376490593,-33.59893798828125,-121.69096374511719,-0.0375811830163002,-38.113037109375,-143.55787658691406,-0.0492122620344162,-40.862762451171875,-162.7667236328125,-0.05661693960428238,-3.032623291015625,-86.381103515625,-0.023993082344532013,5.176666259765625,-126.68556213378906,-0.042961470782756805,9.705810546875,-151.30770874023438,-0.053568072617053986,14.67510986328125,-171.49627685546875,-0.05839085206389427,15.721343994140625,-76.04306030273438,-0.031116429716348648,17.51007080078125,-93.32647705078125,-0.05741967633366585,5.969940185546875,-71.27694702148438,-0.05792130529880524,-0.4002685546875,-54.348297119140625,-0.05025806650519371,31.887939453125,-60.3077392578125,-0.03981906175613403,32.853668212890625,-76.75762939453125,-0.05738832429051399,21.80859375,-62.603271484375,-0.05187813565135002,14.013153076171875,-49.174560546875,-0.04313717782497406,93.54069519042969,95.6410903930664,23.176427841186523,32.756500244140625,56.219749450683594,115.72281646728516,126.15287017822266,118.11399841308594,122.3235092163086,15.313859939575195,2.591176986694336,2.237626075744629,2.848677158355713,3.1040291786193848,3.1027066707611084,3.0802011489868164,2.905566453933716,3.1225712299346924,3.0821568965911865,3.0408427715301514,0.37904709577560425,3.0193285942077637,2.7138473987579346,0.6039919853210449,3.004922866821289
4.0,0.0,0.0,0.0,-21.34979248046875,-16.576202392578125,-0.018953446298837662,-31.3427734375,-43.5623779296875,-0.03183997794985771,-18.085479736328125,-65.96511840820312,-0.046249840408563614,-2.070709228515625,-80.38128662109375,-0.05946393311023712,-23.44244384765625,-88.86785888671875,-0.01888059638440609,-31.472442626953125,-123.49562072753906,-0.03750184178352356,-35.68914794921875,-145.5026092529297,-0.04940793290734291,-38.162261962890625,-164.9868621826172,-0.056832704693078995,-1.4466552734375,-87.7591552734375,-0.02399154007434845,6.225921630859375,-128.4329071044922,-0.04363320395350456,10.73199462890625,-153.66000366210938,-0.05487014353275299,15.62933349609375,-174.0959014892578,-0.05985933169722557,17.47320556640625,-77.2078857421875,-0.03156254440546036,18.5899658203125,-94.2476806640625,-0.05904271826148033,7.12786865234375,-71.99005126953125,-0.06020307540893555,0.484832763671875,-54.3687744140625,-0.05247890576720238,33.711883544921875,-61.41156005859375,-0.04063794016838074,33.933929443359375,-77.9422607421875,-0.05871376395225525,22.73773193359375,-63.301513671875,-0.05307045951485634,14.40411376953125,-49.055755615234375,-0.043962545692920685,91.98208618164062,95.37149047851562,26.13774299621582,35.39362716674805,54.557403564453125,117.1749038696289,127.2919692993164,120.68115234375,125.04615020751953,14.898813247680664,2.5856308937072754,2.2526021003723145,2.838057518005371,3.1115434169769287,3.1030375957489014,3.0785343647003174,2.9386634826660156,3.1319005489349365,3.083141326904297,2.984468936920166,0.41011306643486023,3.026550769805908,2.652987241744995,0.6394296884536743,3.018040657043457
4.0,0.0,0.0,0.0,-22.730316162109375,-15.643524169921875,-0.019581522792577744,-33.515106201171875,-42.366302490234375,-0.032649751752614975,-20.876251220703125,-64.1038818359375,-0.04704582691192627,-5.709930419921875,-78.93606567382812,-0.06022753566503525,-23.83062744140625,-89.6097412109375,-0.019686013460159302,-31.005157470703125,-124.69833374023438,-0.03928988054394722,-34.979339599609375,-146.73060607910156,-0.05184301733970642,-37.522186279296875,-166.8228759765625,-0.05946235731244087,-1.431427001953125,-88.343505859375,-0.02471483312547207,5.340972900390625,-129.2432098388672,-0.04496711120009422,9.034942626953125,-154.74398803710938,-0.05670972540974617,12.733551025390625,-175.73556518554688,-0.06189534068107605,17.68243408203125,-77.637939453125,-0.03227586671710014,16.9959716796875,-93.31259155273438,-0.06116241216659546,5.745147705078125,-71.42584228515625,-0.06361137330532074,-1.003448486328125,-53.881134033203125,-0.05631014332175255,33.76678466796875,-61.8074951171875,-0.04126964509487152,32.813873291015625,-76.968994140625,-0.060686975717544556,21.109161376953125,-61.9595947265625,-0.05587505176663399,12.2542724609375,-47.485198974609375,-0.04705366492271423,93.46717071533203,98.54088592529297,25.493146896362305,36.21974182128906,51.03993606567383,118.69901275634766,129.3026580810547,122.62628936767578,128.2512664794922,14.719892501831055,2.5571634769439697,2.231351375579834,2.871708631515503,3.0833590030670166,3.118364095687866,3.089022159576416,2.961293935775757,3.1213536262512207,3.1110455989837646,2.873887062072754,0.5185920000076294,3.0339746475219727,2.5788094997406006,0.7250863909721375,3.0282981395721436
4.0,0.0,0.0,0.0,-21.706451416015625,-15.773468017578125,-0.01958533376455307,-32.455810546875,-40.661102294921875,-0.03338658809661865,-25.308013916015625,-61.621185302734375,-0.04851605370640755,-15.6202392578125,-77.96392822265625,-0.06251531094312668,-23.867401123046875,-90.39694213867188,-0.021675311028957367,-30.158538818359375,-126.58438110351562,-0.04287716746330261,-33.854400634765625,-149.14527893066406,-0.05633426830172539,-36.7352294921875,-170.02500915527344,-0.06413792818784714,-1.523834228515625,-88.66537475585938,-0.027021994814276695,4.951934814453125,-130.11102294921875,-0.04788278043270111,7.715301513671875,-155.38656616210938,-0.059252385050058365,9.8994140625,-176.40899658203125,-0.06391295045614243,17.857177734375,-77.65081787109375,-0.03476736694574356,17.324981689453125,-94.73776245117188,-0.06470610201358795,6.073944091796875,-72.64559936523438,-0.0666990727186203,-0.87921142578125,-54.56134033203125,-0.058698393404483795,34.505950927734375,-60.785430908203125,-0.04386977478861809,34.680145263671875,-75.71310424804688,-0.0646393820643425,22.861175537109375,-60.1302490234375,-0.05973944440484047,14.000885009765625,-45.235198974609375,-0.05025142803788185,94.45149230957031,101.69898986816406,27.658254623413086,44.142730712890625,47.069580078125,120.90290832519531,134.70950317382812,122.3234634399414,131.23789978027344,17.5611572265625,2.6069133281707764,2.4052271842956543,2.9351460933685303,3.0555830001831055,3.1318392753601074,3.116326093673706,2.9694137573242188,3.095494508743286,3.1362216472625732,2.884415626525879,0.5021811723709106,3.0376107692718506,2.6369543075561523,0.6372255682945251,3.0293219089508057
4.0,0.0,0.0,0.0,-23.565765380859375,-12.766265869140625,-0.025907261297106743,-38.974151611328125,-36.201141357421875,-0.04235975816845894,-34.86480712890625,-56.82037353515625,-0.058796126395463943,-22.67926025390625,-71.04718017578125,-0.0733577087521553,-24.3795166015625,-82.710693359375,-0.028119949623942375,-29.347930908203125,-120.99896240234375,-0.04901393875479698,-32.591339111328125,-142.41903686523438,-0.06054019182920456,-35.083709716796875,-160.95562744140625,-0.06695525348186493,-1.70697021484375,-79.72943115234375,-0.03024381957948208,1.71734619140625,-117.18685913085938,-0.053824130445718765,2.485992431640625,-137.4534149169922,-0.06464888900518417,2.145904541015625,-154.4473876953125,-0.06845547258853912,18.371673583984375,-69.80255126953125,-0.035167936235666275,18.479400634765625,-86.82748413085938,-0.06949916481971741,11.048675537109375,-59.563995361328125,-0.0703502893447876,5.738861083984375,-38.573333740234375,-0.0605972521007061,36.418060302734375,-55.847564697265625,-0.04174286872148514,36.535797119140625,-67.51980590820312,-0.06655343621969223,27.27923583984375,-49.69769287109375,-0.06297227740287781,20.2989501953125,-34.31195068359375,-0.05387282744050026,90.76011657714844,87.01657104492188,43.152523040771484,56.538516998291016,37.79419708251953,129.0112762451172,138.2239532470703,115.92974090576172,121.49920654296875,15.170881271362305,2.648895740509033,2.3632454872131348,2.630044937133789,2.9839961528778076,3.120356321334839,3.1249656677246094,3.0290212631225586,3.088334560394287,3.083674430847168,2.8905580043792725,0.2597692906856537,3.1232640743255615,2.573829412460327,0.4689532518386841,3.088470220565796
4.0,0.0,0.0,0.0,-23.00152587890625,-7.641082763671875,-0.02412852644920349,-39.042755126953125,-28.79736328125,-0.037674155086278915,-38.56585693359375,-49.03973388671875,-0.05097461864352226,-38.021514892578125,-67.5460205078125,-0.06244352459907532,-28.9375,-78.51809692382812,-0.02166217379271984,-33.298797607421875,-108.54632568359375,-0.04056943953037262,-35.1444091796875,-125.33285522460938,-0.05171597748994827,-37.71490478515625,-139.79315185546875,-0.05750657990574837,-6.9898681640625,-77.92727661132812,-0.023546181619167328,-3.292724609375,-113.30770874023438,-0.047330357134342194,-2.52288818359375,-126.8121337890625,-0.058430545032024384,-4.262359619140625,-133.90115356445312,-0.06047261878848076,12.37921142578125,-70.280029296875,-0.02844211272895336,14.639495849609375,-83.7457275390625,-0.06215366721153259,10.92669677734375,-55.3424072265625,-0.06535425037145615,7.438568115234375,-33.251129150390625,-0.05642659589648247,29.889556884765625,-57.9168701171875,-0.03469463065266609,32.98809814453125,-67.65573120117188,-0.05948759987950325,25.678955078125,-48.410247802734375,-0.05814941227436066,19.598724365234375,-32.05035400390625,-0.05022153630852699,72.2477798461914,74.44921112060547,56.94522476196289,67.67595672607422,33.96746063232422,115.71533203125,122.03836822509766,101.327880859375,104.60848999023438,12.219300270080566,2.5402700901031494,2.4692931175231934,3.1357433795928955,2.9327239990234375,3.106868028640747,3.0751724243164062,2.948014974594116,3.094416618347168,2.8440260887145996,3.1332919597625732,0.03641417622566223,3.114961624145508,2.973191738128662,0.05497381463646889,3.134458065032959
4.0,0.0,0.0,0.0,-19.086029052734375,-7.83349609375,-0.0161149762570858,-27.529205322265625,-26.424713134765625,-0.030993424355983734,-12.463714599609375,-33.627899169921875,-0.04810018092393875,2.735321044921875,-28.931304931640625,-0.0649193525314331,-28.700347900390625,-74.2181396484375,-0.01797335408627987,-33.804962158203125,-102.6021728515625,-0.04385916888713837,-31.749267578125,-106.67453002929688,-0.05997296795248985,-30.875274658203125,-99.33212280273438,-0.06629586964845657,-6.242034912109375,-75.74072265625,-0.024510886520147324,-4.483734130859375,-113.43881225585938,-0.05040311440825462,-2.28363037109375,-119.8670654296875,-0.06313639879226685,-2.206573486328125,-114.31939697265625,-0.06501509994268417,14.284271240234375,-68.3958740234375,-0.033840931951999664,17.63641357421875,-73.26531982421875,-0.06132655218243599,11.890594482421875,-46.4678955078125,-0.06315907090902328,5.627227783203125,-26.734130859375,-0.05483313277363777,33.042083740234375,-56.169219970703125,-0.04427936673164368,33.15069580078125,-58.738922119140625,-0.058689069002866745,26.113800048828125,-39.002166748046875,-0.05214330181479454,20.729522705078125,-23.925689697265625,-0.042172931134700775,78.01248168945312,85.5309829711914,3.6319141387939453,18.677473068237305,32.349849700927734,81.25823974609375,91.37388610839844,87.93490600585938,93.2581787109375,15.361210823059082,2.386561393737793,1.5904933214187622,2.395899534225464,2.9505395889282227,2.49617600440979,0.5859655737876892,3.012756109237671,2.8584394454956055,0.34365472197532654,2.7445597648620605,0.3917086124420166,3.045474052429199,2.6520698070526123,0.30029064416885376,3.1409945487976074
4.0,0.0,0.0,0.0,-23.700103759765625,-11.134490966796875,-0.013173481449484825,-35.8377685546875,-36.18353271484375,-0.023438412696123123,-28.171295166015625,-53.939483642578125,-0.0355331152677536,-19.74517822265625,-64.91705322265625,-0.04674878343939781,-28.87176513671875,-76.3399658203125,-0.012290549464523792,-31.520751953125,-99.99136352539062,-0.03661733120679855,-30.888916015625,-103.34136962890625,-0.052350133657455444,-30.40130615234375,-99.81494140625,-0.05898093059659004,-5.79461669921875,-78.15487670898438,-0.018790937960147858,-3.3919677734375,-110.89910888671875,-0.04477796331048012,-3.6937255859375,-119.55935668945312,-0.058143146336078644,-4.452545166015625,-119.67840576171875,-0.060739122331142426,15.26190185546875,-71.29360961914062,-0.027683241292834282,13.36065673828125,-76.68035888671875,-0.05693398043513298,7.030120849609375,-49.310302734375,-0.05720959231257439,2.46160888671875,-28.782196044921875,-0.0476352721452713,33.957794189453125,-58.384918212890625,-0.03739008679986,29.37127685546875,-58.178955078125,-0.05537759140133858,20.91314697265625,-37.664642333984375,-0.049033813178539276,16.653594970703125,-22.543304443359375,-0.03822482004761696,36.48857116699219,56.8565788269043,42.41307830810547,55.86058807373047,32.67866897583008,78.26634979248047,90.47137451171875,91.15879821777344,99.40169525146484,15.502784729003906,2.4612159729003906,2.2827863693237305,2.8945279121398926,2.891554832458496,2.843618631362915,0.3238835334777832,2.9943394660949707,3.0335144996643066,1.7612488269805908,2.5913875102996826,0.5666170716285706,3.133263111114502,0.9991332292556763,2.0067355632781982,3.0251007080078125
4.0,0.0,0.0,0.0,-26.177276611328125,-10.48675537109375,-0.022645756602287292,-41.310821533203125,-43.36297607421875,-0.03475272282958031,-39.58807373046875,-73.87789916992188,-0.045553531497716904,-36.169158935546875,-94.92922973632812,-0.053818229585886,-24.32879638671875,-69.15951538085938,-0.03594899922609329,-28.53509521484375,-105.29684448242188,-0.07277882099151611,-30.065032958984375,-92.171630859375,-0.08926883339881897,-31.7783203125,-70.49801635742188,-0.09263379871845245,-1.50616455078125,-66.80499267578125,-0.03687412291765213,2.4676513671875,-90.56509399414062,-0.07625550031661987,1.10150146484375,-64.97299194335938,-0.08389120548963547,-0.8265380859375,-40.659332275390625,-0.07795723527669907,19.070892333984375,-57.984344482421875,-0.04131104424595833,25.68743896484375,-51.390472412109375,-0.08643744885921478,24.58831787109375,-20.430145263671875,-0.08808660507202148,22.311767578125,1.5926513671875,-0.07547654956579208,36.606842041015625,-45.872100830078125,-0.04603375494480133,42.628265380859375,-35.481231689453125,-0.08064411580562592,41.800048828125,-11.255035400390625,-0.08126339316368103,41.06072998046875,5.730255126953125,-0.07150537520647049,24.822673797607422,64.76359558105469,112.85607147216797,126.87311553955078,42.992557525634766,90.1265869140625,105.43376159667969,48.172725677490234,62.502296447753906,19.200088500976562,2.383226156234741,2.653794765472412,3.0369865894317627,2.919210195541382,0.23192846775054932,3.104421854019165,2.953333854675293,0.1123993992805481,3.1157891750335693,1.10487699508667,2.318981409072876,3.074068784713745,1.1987398862838745,2.5822091102600098,3.132251262664795
4.0,0.0,0.0,0.0,-25.201019287109375,-6.185791015625,-0.014985008165240288,-47.12750244140625,-10.58447265625,-0.03485511988401413,-60.436248779296875,-4.416748046875,-0.054298438131809235,-69.38552856445312,7.70916748046875,-0.07378780841827393,-43.11492919921875,-61.611968994140625,-0.040814101696014404,-40.4578857421875,-20.643157958984375,-0.06228933483362198,-36.46014404296875,18.43316650390625,-0.07544543594121933,-34.321136474609375,45.28875732421875,-0.08130032569169998,-15.614837646484375,-60.388641357421875,-0.04545791447162628,-12.263519287109375,-7.798004150390625,-0.06339249759912491,-11.881317138671875,31.194427490234375,-0.06974084675312042,-10.743316650390625,56.4224853515625,-0.07195723056793213,9.244232177734375,-53.013671875,-0.04907801002264023,12.493499755859375,-2.43994140625,-0.06576350331306458,11.348175048828125,29.75250244140625,-0.061745770275592804,10.457763671875,51.628997802734375,-0.055600181221961975,32.194732666015625,-42.329498291015625,-0.05397437512874603,34.497100830078125,-5.46343994140625,-0.06387638300657272,29.6502685546875,19.151885986328125,-0.05343225225806236,26.399810791015625,34.268890380859375,-0.041609376668930054,51.39783477783203,76.23579406738281,91.1257553100586,99.39945220947266,26.074384689331055,45.22553634643555,61.71282196044922,21.73622703552246,43.2480583190918,23.569522857666016,3.0988738536834717,2.509641170501709,2.640561580657959,0.5458158850669861,3.104405641555786,3.1191205978393555,0.18939504027366638,3.0877532958984375,3.106316089630127,0.23680205643177032,3.0418689250946045,3.1364831924438477,0.7126066088676453,2.8848049640655518,3.124215602874756
0.0,0.0,0.0,0.0,-39.54736328125,-22.032196044921875,-0.03385832533240318,-71.7806396484375,-55.893890380859375,-0.05188748612999916,-94.211669921875,-86.03079223632812,-0.06648273020982742,-108.10293579101562,-112.91937255859375,-0.07960701733827591,-28.07159423828125,-115.36416625976562,-0.02493453025817871,-38.05242919921875,-159.43472290039062,-0.04428284987807274,-43.439666748046875,-185.82577514648438,-0.06091569364070892,-45.998504638671875,-209.33433532714844,-0.07360849529504776,1.36798095703125,-117.06231689453125,-0.025010934099555016,2.444854736328125,-165.77230834960938,-0.03903410583734512,3.694183349609375,-195.68960571289062,-0.05170561745762825,5.3896484375,-221.28944396972656,-0.06181206926703453,27.227508544921875,-107.1207275390625,-0.03029417060315609,39.68902587890625,-149.652099609375,-0.04726916179060936,47.826171875,-176.67886352539062,-0.05708784982562065,54.088623046875,-201.29452514648438,-0.06413008272647858,49.529449462890625,-89.0587158203125,-0.03897516801953316,64.2802734375,-121.06390380859375,-0.05426974222064018,73.56146240234375,-142.00439453125,-0.05879147723317146,81.443603515625,-162.92457580566406,-0.061687491834163666,114.68568420410156,156.92239379882812,184.70590209960938,196.0316619873047,52.760467529296875,100.4095230102539,135.62948608398438,52.64396286010742,95.8679428100586,47.1226921081543,2.839846611022949,3.0206730365753174,2.978604316711426,3.12561297416687,3.1202359199523926,3.048649549484253,3.131171464920044,3.121957540512085,3.1171975135803223,3.1054792404174805,3.1341633796691895,3.0982723236083984,3.0659162998199463,3.1269237995147705,3.084714412689209
0.0,0.0,0.0,0.0,-39.99627685546875,-22.12738037109375,-0.03351771458983421,-72.45361328125,-55.241485595703125,-0.051605045795440674,-94.84945678710938,-85.06283569335938,-0.06622221320867538,-108.45903015136719,-111.52700805664062,-0.07943058758974075,-28.370819091796875,-115.106201171875,-0.024989722296595573,-38.597381591796875,-159.49752807617188,-0.04376993328332901,-44.032562255859375,-185.61582946777344,-0.06014437600970268,-46.449920654296875,-209.07325744628906,-0.07277162373065948,1.000579833984375,-116.880126953125,-0.025257691740989685,1.906402587890625,-166.08688354492188,-0.03865800052881241,2.971771240234375,-196.0733184814453,-0.051301468163728714,4.561767578125,-221.552490234375,-0.061591729521751404,26.714630126953125,-106.74783325195312,-0.0306306853890419,38.823028564453125,-149.7942657470703,-0.04727432504296303,46.63494873046875,-176.89700317382812,-0.05745452269911766,52.777374267578125,-201.57298278808594,-0.064954474568367,48.9483642578125,-88.54815673828125,-0.03931758552789688,63.40545654296875,-120.720703125,-0.054938092827796936,72.61016845703125,-141.5517578125,-0.05985930934548378,80.75418090820312,-162.56971740722656,-0.06309685856103897,115.58719635009766,157.7317657470703,184.6766357421875,195.97703552246094,52.51593780517578,99.51034545898438,135.4380340576172,52.19123840332031,96.35482025146484,47.99954605102539,2.8515028953552246,3.0103511810302734,2.972445011138916,3.126349925994873,3.1203365325927734,3.039111614227295,3.1317479610443115,3.124481678009033,3.1147851943969727,3.11260986328125,3.1351609230041504,3.1049320697784424,3.0589334964752197,3.1353299617767334,3.095180034637451
0.0,0.0,0.0,0.0,-39.83612060546875,-21.745208740234375,-0.03338908404111862,-72.37979125976562,-55.248565673828125,-0.05143563821911812,-94.66558837890625,-85.29660034179688,-0.06613456457853317,-108.63729858398438,-111.35711669921875,-0.07941441982984543,-28.288055419921875,-115.319091796875,-0.024451663717627525,-38.266937255859375,-159.7215118408203,-0.04297489672899246,-43.759033203125,-185.78439331054688,-0.059172529727220535,-46.314910888671875,-209.20999145507812,-0.07173535227775574,0.80401611328125,-117.35711669921875,-0.02496625855565071,1.6141357421875,-167.10037231445312,-0.03795478120446205,2.85931396484375,-197.2840576171875,-0.049994323402643204,4.6455078125,-222.58753967285156,-0.059822630137205124,26.506744384765625,-107.200439453125,-0.03065498173236847,38.573577880859375,-150.5577392578125,-0.04675809293985367,46.661865234375,-177.28370666503906,-0.05605116859078407,53.009521484375,-201.54714965820312,-0.06296847015619278,48.844207763671875,-88.88912963867188,-0.039780061691999435,63.381134033203125,-121.32882690429688,-0.05471418797969818,72.70376586914062,-142.0851287841797,-0.05901064723730087,80.80303955078125,-162.87783813476562,-0.06188304349780083,116.01407623291016,158.76145935058594,185.10520935058594,196.32122802734375,52.68703079223633,99.61958312988281,135.29833984375,52.7425422668457,96.77406311035156,47.621376037597656,2.841329336166382,3.008873701095581,2.9955708980560303,3.122100830078125,3.128211498260498,3.0425827503204346,3.132168769836426,3.1166512966156006,3.11234974861145,3.1125502586364746,3.1191604137420654,3.1035969257354736,3.060426712036133,3.140746831893921,3.0908918380737305
0.0,0.0,0.0,0.0,-40.047210693359375,-21.957061767578125,-0.03377349674701691,-73.22418212890625,-55.065460205078125,-0.05172162875533104,-95.53765869140625,-84.84988403320312,-0.06622954457998276,-109.10003662109375,-110.86001586914062,-0.07940510660409927,-28.616546630859375,-115.56195068359375,-0.02541997656226158,-38.542388916015625,-160.28353881835938,-0.0442441888153553,-43.7611083984375,-186.65480041503906,-0.060505036264657974,-46.051116943359375,-210.17469787597656,-0.07310023903846741,0.5660400390625,-117.26522827148438,-0.025795837864279747,1.229583740234375,-167.09474182128906,-0.04003637284040451,2.5450439453125,-197.70339965820312,-0.05331405997276306,4.753021240234375,-223.4431915283203,-0.06390935927629471,26.282470703125,-107.09628295898438,-0.03129924088716507,38.720733642578125,-150.30970764160156,-0.04882350191473961,46.92474365234375,-177.56138610839844,-0.059853579849004745,53.655731201171875,-202.31832885742188,-0.06777926534414291,48.702178955078125,-89.01052856445312,-0.04008693993091583,63.431640625,-121.2100830078125,-0.056258540600538254,72.903076171875,-142.2341766357422,-0.061701662838459015,81.2724609375,-163.33541870117188,-0.06532549113035202,117.63745880126953,160.1171112060547,186.6924285888672,197.472412109375,52.50822448730469,100.0158920288086,135.6658172607422,53.27039337158203,97.30451965332031,47.773956298828125,2.8587498664855957,2.9981276988983154,2.9792673587799072,3.1172537803649902,3.1185600757598877,3.0432822704315186,3.1330931186676025,3.111954927444458,3.0989701747894287,3.1019866466522217,3.129434585571289,3.114645481109619,3.069965362548828,3.135815143585205,3.0959181785583496
0.0,0.0,0.0,0.0,-39.89599609375,-22.198455810546875,-0.033999375998973846,-73.06228637695312,-55.207000732421875,-0.052469652146101,-96.00669860839844,-85.0205078125,-0.06753898411989212,-109.78828430175781,-111.61380004882812,-0.08114295452833176,-28.70611572265625,-115.4532470703125,-0.0254010371863842,-38.15673828125,-160.73345947265625,-0.04442393779754639,-43.62261962890625,-187.23179626464844,-0.06087779253721237,-46.457244873046875,-210.66197204589844,-0.07358171790838242,0.483154296875,-117.1131591796875,-0.02578042447566986,1.2813720703125,-167.14305114746094,-0.03964710608124733,2.5892333984375,-197.64718627929688,-0.052561115473508835,4.562255859375,-223.0941619873047,-0.06303266435861588,26.259002685546875,-107.15850830078125,-0.031387314200401306,38.52685546875,-150.97836303710938,-0.048326361924409866,46.7017822265625,-177.84120178222656,-0.05871260538697243,53.063934326171875,-202.10446166992188,-0.06641542166471481,48.798797607421875,-89.15243530273438,-0.04038834944367409,63.53619384765625,-121.24099731445312,-0.056086644530296326,72.80239868164062,-142.1437530517578,-0.06121079996228218,80.81414794921875,-162.851806640625,-0.06470996141433716,117.56428527832031,159.699462890625,186.3046112060547,197.36924743652344,52.51237106323242,99.88842010498047,135.95521545410156,52.848655700683594,97.1776351928711,48.071250915527344,2.8663275241851807,3.0097362995147705,2.9637956619262695,3.1036534309387207,3.1392509937286377,3.058570384979248,3.129767417907715,3.114698648452759,3.107062578201294,3.1089329719543457,3.119149923324585,3.102616310119629,3.071314811706543,3.1283278465270996,3.0934767723083496
0.0,0.0,0.0,0.0,-39.498809814453125,-22.29534912109375,-0.035006217658519745,-72.30227661132812,-54.55718994140625,-0.05462000146508217,-95.32754516601562,-83.85482788085938,-0.07077963650226593,-109.23008728027344,-111.01095581054688,-0.08547864109277725,-27.7821044921875,-114.97918701171875,-0.02654370479285717,-37.74102783203125,-159.8685760498047,-0.04631730541586876,-43.506378173828125,-186.38853454589844,-0.06326626241207123,-46.20001220703125,-209.97030639648438,-0.07633911073207855,1.05706787109375,-116.47265625,-0.026834428310394287,1.47796630859375,-166.3023681640625,-0.04148672893643379,2.83843994140625,-196.60986328125,-0.0548551082611084,5.102813720703125,-222.129638671875,-0.06563969701528549,26.627777099609375,-106.34939575195312,-0.03243573009967804,38.555877685546875,-150.0122528076172,-0.05018754303455353,47.093597412109375,-176.96719360351562,-0.060762546956539154,54.005218505859375,-201.5060577392578,-0.068522609770298,49.05535888671875,-88.23211669921875,-0.04149484634399414,63.503662109375,-120.494140625,-0.05784100666642189,73.08154296875,-141.60989379882812,-0.06314369291067123,81.552490234375,-162.60720825195312,-0.06674761325120926,117.32750701904297,159.43455505371094,186.64170837402344,197.63644409179688,52.72408676147461,100.56208038330078,136.24964904785156,53.07332229614258,96.88896942138672,47.66521453857422,2.8783926963806152,3.0139598846435547,2.9486641883850098,3.122817277908325,3.137321949005127,3.0412583351135254,3.140902042388916,3.1051785945892334,3.0979528427124023,3.1202471256256104,3.101531505584717,3.109398126602173,3.055227756500244,3.1368210315704346,3.0992186069488525
0.0,0.0,0.0,0.0,-40.29217529296875,-22.092559814453125,-0.03604341298341751,-73.2607421875,-53.746734619140625,-0.05604080110788345,-95.7802734375,-83.473388671875,-0.07236917316913605,-110.05020141601562,-110.88186645507812,-0.08703923970460892,-29.029510498046875,-114.37347412109375,-0.026137525215744972,-39.412139892578125,-159.34097290039062,-0.04556100815534592,-45.207489013671875,-185.87844848632812,-0.062470220029354095,-47.916290283203125,-209.4646759033203,-0.0755307674407959,-0.261810302734375,-116.54177856445312,-0.025883641093969345,-0.208038330078125,-166.47996520996094,-0.039988718926906586,1.10992431640625,-196.78524780273438,-0.053074389696121216,3.48486328125,-222.37448120117188,-0.06364481896162033,25.23345947265625,-106.93502807617188,-0.031119519844651222,37.0294189453125,-150.98004150390625,-0.048438698053359985,45.084869384765625,-177.89559936523438,-0.05874178186058998,51.3433837890625,-202.53573608398438,-0.06634560972452164,47.92083740234375,-89.11322021484375,-0.03996235504746437,62.494598388671875,-121.44198608398438,-0.05617567151784897,71.72311401367188,-142.39859008789062,-0.06137387454509735,79.70889282226562,-163.33934020996094,-0.06482868641614914,116.52979278564453,159.12515258789062,185.6025848388672,196.87637329101562,52.99756622314453,99.501220703125,135.70458984375,51.80746841430664,96.41188049316406,48.383460998535156,2.878074884414673,2.984175682067871,2.973297357559204,3.1199448108673096,3.1296770572662354,3.0409297943115234,3.138298988342285,3.0992074012756348,3.0925111770629883,3.1116466522216797,3.1124660968780518,3.0995278358459473,3.071718454360962,3.132878541946411,3.0911097526550293
